Instrument,Original Announcement Date Time,ebit_ev,rev_ev
FMNB.OQ,2021-04-28T12:00:01Z,0.03345662650409322,0.06647295964611619
FMNB.OQ,2021-01-28T13:00:01Z,0.04278546781928332,0.0822092862310658
FMNB.OQ,2020-10-28T12:00:01Z,0.043639758737028966,0.09045817556297446
FMNB.OQ,2020-07-29T12:00:01Z,0.03926758648290008,0.08344139001840746
FMNB.OQ,2020-04-29T12:00:00Z,0.032327547346134605,0.0746946742390691
FMNB.OQ,2020-01-29T13:00:00Z,0.021653540403888536,0.05111427473321578
FMNB.OQ,2019-10-23T12:00:01Z,0.024815502283712362,0.060175736571100424
FMNB.OQ,2019-07-26T12:00:00Z,0.020584943481480857,0.055424314352857454
FMNB.OQ,2019-04-24T12:00:00Z,0.021011701248752686,0.054636736226601375
FMNB.OQ,2019-01-30T13:00:00Z,0.01720161304864859,0.044978868486933075
FMNB.OQ,2018-10-24T12:00:00Z,0.013758912031457286,0.03861760029547902
FMNB.OQ,2018-07-18T12:00:00Z,0.012959194676266182,0.03421173733272673
FMNB.OQ,2018-04-18T17:00:00Z,0.014319176526157013,0.038702643644738105
FMNB.OQ,2018-01-31T17:00:00Z,0.014819384200634096,0.036340481646452504
FMNB.OQ,2017-10-25T17:00:00Z,0.012144859365898809,0.03568489542078909
FMNB.OQ,2017-07-26T17:00:00Z,0.011658640752046394,0.03595866007343242
FMNB.OQ,2017-04-19T21:05:00Z,0.012733393775111826,0.037535575381847486
FMNB.OQ,2017-01-27T17:00:00Z,0.012798176469856657,0.0383495385241973
FMNB.OQ,2016-10-20T17:00:00Z,0.014498856922546694,0.04585602673550773
FMNB.OQ,2016-07-22T17:00:00Z,0.015236735228579207,0.04741968255043903
HSC.N,2021-05-04T11:04:25Z,0.014982750344797697,0.19747052867462458
HSC.N,2021-02-25T12:04:40Z,0.009805205532287389,0.18891102524559789
HSC.N,2020-11-03T12:00:01Z,0.00893383250195194,0.2190765132060518
HSC.N,2020-08-05T16:21:06Z,0.009436505966366632,0.19608686760243596
HSC.N,2020-05-08T11:00:15Z,0.017524939789052816,0.3003723468158837
HSC.N,2020-02-21T12:00:11Z,0.007052345956042994,0.15487153159728428
HSC.N,2019-10-29T12:04:06Z,0.020791508258847517,0.1867114593763422
HSC.N,2019-07-31T11:28:54Z,0.004213261049703432,0.10101290487966896
HSC.N,2019-05-09T10:00:33Z,0.018473786461147085,0.20029337046742351
HSC.N,2019-02-21T12:26:33Z,0.012447070186470418,0.15231695249912577
HSC.N,2018-10-31T11:00:08Z,0.015021659579334707,0.12000771955391645
HSC.N,2018-08-02T11:11:31Z,0.016420991612859922,0.14018510137011195
HSC.N,2018-05-02T17:00:00Z,0.017253658740746008,0.17961395053721094
HSC.N,2018-02-22T17:00:00Z,0.00016235589801931005,0.07507897238822725
HSC.N,2017-11-08T17:00:00Z,0.016323902029822757,0.1681089632801642
HSC.N,2017-08-03T12:09:00Z,0.02321106959015954,0.20612122959848034
HSC.N,2017-05-03T12:00:00Z,0.017306593593653805,0.22254722598368654
HSC.N,2017-02-24T12:30:00Z,0.01759506226824293,0.20957340609036815
HSC.N,2016-11-03T16:00:00Z,0.02117815184185243,0.25649714925607997
HSC.N,2016-08-04T17:00:00Z,0.001822915707955744,0.2678144069067483
KODK.N,2021-05-12T20:15:00Z,0.02366495469757527,0.570110272259768
KODK.N,2021-03-16T20:44:02Z,0.05763567718985402,0.6583767740533324
KODK.N,2020-11-10T21:20:00Z,-0.016264731606721816,0.5123390456117372
KODK.N,2020-08-11T20:15:00Z,0.09223411567787022,6.548622213128786
KODK.N,2020-05-12T20:15:00Z,-0.6359415921694928,-13.06126193148112
KODK.N,2020-03-17T20:19:00Z,-0.3924657134024331,4.165200635787112
KODK.N,2019-11-07T21:19:00Z,-1.2218995185593744,-96.22458708655074
KODK.N,2019-08-08T20:15:00Z,-0.4412836246354409,-45.15802425436012
KODK.N,2019-05-09T20:15:00Z,-0.013280044907927347,0.9661232670517146
KODK.N,2019-04-01T20:15:00Z,-0.028885771521983346,0.8304659312570213
KODK.N,2018-11-09T21:18:00Z,0.11514393143147997,1.1141868659104974
KODK.N,2018-08-10T01:33:33Z,0.024298198381686807,1.1524288375314313
KODK.N,2018-05-09T17:00:00Z,-0.05343608022839649,0.9995690301547109
KODK.N,2018-03-15T17:00:00Z,0.03141834735974033,1.4085892399616915
KODK.N,2017-11-08T17:00:00Z,0.07888595200185539,0.996592526956773
KODK.N,2017-08-09T21:15:00Z,0.07486920350732186,0.8914114542590509
KODK.N,2017-05-09T17:00:00Z,0.07112818474620937,0.6862908636323445
KODK.N,2017-03-07T17:00:00Z,0.08838874314996908,0.6818560185854757
KODK.N,2016-11-09T17:00:00Z,0.032001439353627814,0.4871330212718901
KODK.N,2016-08-09T17:00:00Z,0.04483271722996318,0.486262548417293
KALV.OQ,2021-03-11T11:30:00Z,-0.04579382004840331,0.0
KALV.OQ,2020-12-10T12:00:02Z,-0.04208626596049549,0.0
KALV.OQ,2020-09-14T11:00:00Z,-0.09936870886063325,0.0
KALV.OQ,2020-07-01T11:00:00Z,-0.05568528352766015,0.030114626532282904
KALV.OQ,2020-03-10T11:30:00Z,-0.05025166714079077,0.008201063756703616
KALV.OQ,2019-12-03T12:30:00Z,-0.06718162387835702,0.041097372909356986
KALV.OQ,2019-09-09T11:30:00Z,-0.04185940746395175,0.01791012747600374
KALV.OQ,2019-07-15T11:30:00Z,-0.029679115071312125,0.009887406432729054
KALV.OQ,2019-03-14T11:30:00Z,-0.022184848017610934,0.01844391083319225
KALV.OQ,2018-12-14T12:30:00Z,-0.017218269379150036,0.027447138645440995
KALV.OQ,2018-09-14T11:30:00Z,-0.07319237063017665,0.05316062395057566
KALV.OQ,2018-07-30T22:45:02Z,-0.01360197935852911,0.091182243899281
KALV.OQ,2018-03-16T17:00:00Z,-0.09673514862423625,0.04296677428412628
KALV.OQ,2017-12-14T17:00:00Z,-0.05200857998361023,0.011753292488776565
KALV.OQ,2017-09-14T23:00:00Z,-0.11133336613324203,0.0021679519571584653
KALV.OQ,2017-07-27T17:00:00Z,-0.10067469605102829,0.0027280521392482114
KALV.OQ,2017-03-16T17:00:00Z,-0.21090796703759385,0.006836384240664393
KALV.OQ,2016-08-12T17:00:00Z,0.15355036068306532,-0.00030328795845977917
KALV.OQ,2016-05-12T17:00:00Z,0.26178186861340336,-0.00036136325779803267
DRNA.OQ,2021-05-06T20:27:11Z,-0.021498729931149603,0.03384160711988739
DRNA.OQ,2021-02-26T11:18:38Z,-0.034293715367020715,0.037761349820451685
DRNA.OQ,2020-11-05T21:23:14Z,-0.03138546625820942,0.06698828173151603
DRNA.OQ,2020-08-06T11:13:30Z,-0.027761233517346114,0.03347602698952436
DRNA.OQ,2020-05-07T20:33:53Z,-0.03874156157711063,0.05251973456618941
DRNA.OQ,2020-02-27T22:14:54Z,-0.03552660003125003,0.006109505179044212
DRNA.OQ,2019-11-07T21:05:00Z,-0.04883843658333665,0.012011534678515762
DRNA.OQ,2019-08-08T20:14:41Z,-0.0355508341510597,0.00777490626405147
DRNA.OQ,2019-05-09T20:09:25Z,-0.04479727748620003,0.004940548812637494
DRNA.OQ,2019-03-11T20:07:37Z,-0.05293516365348858,0.004187745119874013
DRNA.OQ,2018-11-05T21:05:00Z,-0.020804769483398884,0.0020732307050987664
DRNA.OQ,2018-08-08T20:05:00Z,-0.02362691052046221,0.0026931958649929256
DRNA.OQ,2018-05-14T17:00:00Z,-0.039959553342548006,0.0038909377900193274
DRNA.OQ,2018-03-08T17:00:00Z,-0.036960484316148644,0.002920768670065452
DRNA.OQ,2017-11-02T17:00:00Z,-0.10560420541563156,0.0
DRNA.OQ,2017-08-10T21:05:00Z,-0.26771523193396907,0.0
DRNA.OQ,2017-05-08T17:00:00Z,-0.3764416009428113,0.0
DRNA.OQ,2017-03-30T17:00:00Z,-1.0129803350512596,0.009572034427127356
DRNA.OQ,2016-11-07T17:00:00Z,-0.22079151060279975,0.0025123428192493896
DRNA.OQ,2016-08-04T17:00:00Z,2.2374108558353236,-0.0
PLYM.N,2021-05-07T11:00:00Z,0.0017879267590598443,0.028235264939215236
PLYM.N,2021-02-26T12:03:38Z,0.002047476863991314,0.02949843229962871
PLYM.N,2020-11-06T11:30:00Z,0.0014208313049840185,0.03288346160685469
PLYM.N,2020-08-06T10:30:00Z,0.0013008200880422923,0.033497078464198415
PLYM.N,2020-05-08T10:30:00Z,0.0007797771105925439,0.034144864497048136
PLYM.N,2020-02-27T12:08:46Z,0.0017623441957783606,0.02873298372275916
PLYM.N,2019-11-07T11:30:00Z,0.0009988123946842804,0.028550507359562775
PLYM.N,2019-08-08T10:30:00Z,0.0014423505069445966,0.0299046167225468
PLYM.N,2019-05-09T10:31:52Z,0.0006034437932789167,0.031225405228612765
PLYM.N,2019-03-08T11:35:07Z,0.0009741853548139195,0.02683831451231802
PLYM.N,2018-11-13T15:11:08Z,-0.0008457084543816446,0.02907091627996845
PLYM.N,2018-08-08T20:39:26Z,0.0007495543303570605,0.031907706776719114
PLYM.N,2018-05-03T17:00:00Z,-0.0013467386328769513,0.03278259881136333
PLYM.N,2018-03-08T23:00:00Z,-0.004668381593146639,0.022785154048840333
PLYM.N,2017-11-09T17:00:00Z,-0.0009003089032622062,0.02778453309789753
PLYM.N,2017-08-14T17:00:00Z,-0.0026198888401193212,0.027211118180330222
JBSS.OQ,2021-04-28T20:10:00Z,0.018883909822245186,0.1954307935467043
JBSS.OQ,2021-01-27T21:07:00Z,0.029024113489497474,0.25294035177633656
JBSS.OQ,2020-10-26T20:10:00Z,0.019693039991603316,0.23249197676460634
JBSS.OQ,2020-08-19T20:03:40Z,0.014465863221095446,0.20405601021583786
JBSS.OQ,2020-04-29T20:10:00Z,0.01969940214346012,0.2250643135133404
JBSS.OQ,2020-01-29T21:10:00Z,0.021855701864509733,0.22796815325113573
JBSS.OQ,2019-10-28T20:03:21Z,0.015890800401720726,0.1913413278970403
JBSS.OQ,2019-08-21T20:09:01Z,0.016899847104090693,0.23274951762989432
JBSS.OQ,2019-05-01T20:04:52Z,0.016633467699405376,0.22999241759551856
JBSS.OQ,2019-01-30T21:07:57Z,0.022721998154001152,0.36255154991037475
JBSS.OQ,2018-10-30T20:10:00Z,0.010414768245879625,0.22936741865181726
JBSS.OQ,2018-08-22T20:12:27Z,0.010533329977267268,0.22889366145857987
JBSS.OQ,2018-05-03T17:00:00Z,0.017563773735615865,0.2697634947171551
JBSS.OQ,2018-02-05T17:00:00Z,0.016924680365526166,0.3276624702274087
JBSS.OQ,2017-10-30T17:00:00Z,0.020110131322312683,0.2628344561841854
JBSS.OQ,2017-08-23T17:00:00Z,0.014935047140683333,0.2641954271794923
JBSS.OQ,2017-05-03T06:58:00Z,0.011117371624108587,0.19154182874902617
JBSS.OQ,2017-02-01T17:00:00Z,0.023393354311764994,0.30004205788697197
JBSS.OQ,2016-10-31T21:12:00Z,0.026269930502735017,0.3616760597822665
JBSS.OQ,2016-08-24T17:00:00Z,0.023499212222000163,0.44492277369020145
AMC.N,2021-05-06T21:00:22Z,-0.045622200047613935,0.0158523248993935
AMC.N,2021-03-12T14:27:06Z,-0.08381853476312674,0.027678341595220677
AMC.N,2020-11-02T21:24:29Z,-0.08888970773245805,0.019751431896669277
AMC.N,2020-08-06T20:38:19Z,-0.08904184511219271,0.0033984064471333647
AMC.N,2020-06-09T20:42:16Z,-0.030257826727123592,0.1822632364912787
AMC.N,2020-02-27T22:16:49Z,0.01850127329539101,0.2710960865358053
AMC.N,2019-11-07T11:51:02Z,0.004587632195786632,0.2254102266944715
AMC.N,2019-08-08T11:33:18Z,0.03099505786589398,0.2673634401593524
AMC.N,2019-05-09T10:45:00Z,-0.012261639272322615,0.1924035527123669
AMC.N,2019-02-28T21:15:00Z,0.04359840272949955,0.226452122666673
AMC.N,2018-11-08T21:43:11Z,0.0003237539944087137,0.15817325150832118
AMC.N,2018-08-01T11:00:00Z,0.014655688462592962,0.2204466173857179
AMC.N,2018-05-07T17:00:00Z,0.015478806709822098,0.21610975745418623
AMC.N,2018-03-01T17:00:00Z,0.020552422255050683,0.21714147539862647
AMC.N,2017-11-06T17:00:00Z,0.0025206744985412674,0.17791131924734083
AMC.N,2017-08-04T17:00:00Z,-0.026295229474919635,0.1544443302281186
AMC.N,2017-05-08T17:00:00Z,0.01166861856883771,0.14754192188420018
AMC.N,2017-02-28T17:00:00Z,0.011927332684825655,0.12088751699174045
AMC.N,2016-11-07T17:00:00Z,0.016678359122615415,0.1580999364381345
AMC.N,2016-08-01T11:45:00Z,0.016101685301234753,0.16865806137110995
AVYA.N,2021-05-06T11:00:01Z,0.01296547913429904,0.15686104264119166
AVYA.N,2021-02-09T11:45:00Z,0.01825468298024844,0.19103140076513508
AVYA.N,2020-11-18T12:00:01Z,0.02437089871347666,0.21149458078936642
AVYA.N,2020-08-10T11:00:00Z,0.03031922349224123,0.21431529546966593
AVYA.N,2020-05-11T11:00:01Z,0.01489185736497293,0.21158847339399037
AVYA.N,2020-02-10T12:00:00Z,0.00852467680705504,0.19047324740763602
AVYA.N,2019-11-20T12:02:52Z,0.01851392045635377,0.20593176138375038
AVYA.N,2019-08-13T20:11:25Z,0.01313206620191528,0.19215696870965826
AVYA.N,2019-05-09T11:32:44Z,0.009360280376605839,0.1659109696753385
AVYA.N,2019-02-11T12:39:18Z,0.015175160603997666,0.1835945659959062
AVYA.N,2018-12-04T13:09:32Z,0.004088806355266247,0.1502636335560346
AVYA.N,2018-08-09T17:00:00Z,0.0021446659781143226,0.1484108856855111
AVYA.N,2018-05-10T17:00:00Z,-0.00929517153022855,0.13290117592156567
AVYA.N,2018-03-01T17:00:00Z,0.005185895271839703,0.06723781455902511
COLB.OQ,2021-04-29T13:00:16Z,0.021763214234934783,0.04661581069275079
COLB.OQ,2021-01-28T14:00:28Z,0.03085634810276915,0.06144142799353644
COLB.OQ,2020-10-29T13:00:23Z,0.03530954819625182,0.0918146401545863
COLB.OQ,2020-07-23T13:00:21Z,0.022165657322063655,0.07543214213532354
COLB.OQ,2020-04-30T13:00:23Z,0.007216719666509682,0.05592493007105734
COLB.OQ,2020-01-23T14:00:22Z,0.015561397670030027,0.03778878625333681
COLB.OQ,2019-10-24T13:00:17Z,0.021537745389636133,0.04743321097790747
COLB.OQ,2019-07-25T13:00:31Z,0.02139646611192344,0.04768121571615067
COLB.OQ,2019-04-25T13:00:25Z,0.021487753363202862,0.05222772614350778
COLB.OQ,2019-01-24T14:00:08Z,0.019406346324309685,0.04847039475669974
COLB.OQ,2018-10-25T13:00:24Z,0.020297105022877498,0.04876100322396438
COLB.OQ,2018-07-26T17:00:00Z,0.017740877841616327,0.04618086126569309
COLB.OQ,2018-04-26T17:00:00Z,0.01596609278408097,0.0450906894811382
COLB.OQ,2018-01-25T17:00:00Z,0.01715165051421592,0.05166656036150568
COLB.OQ,2017-10-26T17:00:00Z,0.0254803985546633,0.05186694693526773
COLB.OQ,2017-07-27T14:00:00Z,0.016258547282652684,0.04403094449053224
COLB.OQ,2017-04-27T23:30:28Z,0.018355389817689576,0.04806977215751209
COLB.OQ,2017-01-26T13:00:00Z,0.017284383331110466,0.041188924451153054
COLB.OQ,2016-10-27T17:00:00Z,0.021335736013295987,0.055571598416372124
COLB.OQ,2016-07-29T01:00:00Z,0.020871904192755322,0.05671576912841753
ALRM.OQ,2021-05-04T21:21:50Z,0.004956739868729591,0.04237425482585574
ALRM.OQ,2021-02-25T21:02:00Z,0.0034899825480913527,0.03346405781693154
ALRM.OQ,2020-11-05T21:02:00Z,0.01735939412721244,0.06138408201816048
ALRM.OQ,2020-08-05T20:02:00Z,0.004857073870151619,0.04612722084931372
ALRM.OQ,2020-05-07T20:05:01Z,0.008924284206807636,0.0821736148171714
ALRM.OQ,2020-02-25T21:05:00Z,0.00874538743380316,0.06862276529267976
ALRM.OQ,2019-11-05T21:05:01Z,0.009993923724360136,0.059173208902267536
ALRM.OQ,2019-08-08T20:07:40Z,0.0072029286399837526,0.048664869125363656
ALRM.OQ,2019-05-09T20:07:17Z,0.005083714009874308,0.036584177661705984
ALRM.OQ,2019-02-28T21:05:16Z,0.0038389996931683826,0.046110214966937374
ALRM.OQ,2018-11-07T21:05:19Z,-0.005958263718245393,0.04171120237580964
ALRM.OQ,2018-08-07T20:45:59Z,0.004768295002839681,0.05579278927846726
ALRM.OQ,2018-05-03T17:00:00Z,0.007060266871662444,0.05285996561045458
ALRM.OQ,2018-02-27T17:00:00Z,0.007377631234413651,0.050616752449180284
ALRM.OQ,2017-11-08T17:00:00Z,0.00512148219680903,0.04288734816990914
ALRM.OQ,2017-08-08T21:05:00Z,0.003426814292752705,0.048842185878537975
ALRM.OQ,2017-05-09T21:05:00Z,0.003294503500221515,0.05176458972796169
ALRM.OQ,2017-03-15T17:00:00Z,0.0037790326800919384,0.060927190315162104
ALRM.OQ,2016-11-14T17:00:00Z,0.002501849362506066,0.05707480559804524
ALRM.OQ,2016-08-15T13:40:00Z,0.0027821075452572493,0.06188940413953997
SAM.N,2021-04-22T20:30:35Z,0.005445108292305222,0.038636530389223114
SAM.N,2021-02-17T21:40:35Z,0.003761477032401139,0.037577839547538607
SAM.N,2020-10-22T20:28:38Z,0.009953485235126657,0.0467534495194881
SAM.N,2020-07-23T20:33:12Z,0.012327410795286127,0.06663029565885738
SAM.N,2020-04-22T20:34:39Z,0.006268611208736294,0.07698991135857006
SAM.N,2020-02-19T21:30:55Z,0.003978736984301531,0.06660333648369639
SAM.N,2019-10-29T21:19:34Z,0.01393854429941588,0.08930229392644112
SAM.N,2019-07-25T20:47:18Z,0.008633735402942834,0.071641868770062
SAM.N,2019-04-24T20:36:21Z,0.00883959683714436,0.07620476803344235
SAM.N,2019-02-20T21:42:47Z,0.010738819918423771,0.08445486764673645
SAM.N,2018-10-25T20:36:36Z,0.014102915677430813,0.09271722119958853
SAM.N,2018-07-26T20:37:38Z,0.009092968713735813,0.07914111019571834
SAM.N,2018-04-25T23:00:00Z,0.004098800880017154,0.08719371375018732
SAM.N,2018-02-21T23:00:00Z,0.0070918354789362825,0.0945578063858171
SAM.N,2017-10-26T23:00:00Z,0.028608269676271395,0.13672497095708852
SAM.N,2017-07-27T21:33:52Z,0.030092518247743647,0.15900511591925073
SAM.N,2017-04-26T17:00:00Z,0.0022727549781306473,0.0928951254269047
SAM.N,2017-02-22T17:00:00Z,0.016625879853877833,0.10745762539539731
SAM.N,2016-10-20T17:00:00Z,0.027619197235387236,0.13960143623765242
SAM.N,2016-07-21T17:00:00Z,0.020602251766054305,0.12129673580776179
CLPT.OQ,2021-05-11T20:12:55Z,-0.005561163944016418,0.010159333950311045
CLPT.OQ,2021-03-04T21:08:23Z,-0.004697318985478828,0.013660001031651346
CLPT.OQ,2020-11-10T21:08:45Z,-0.014288550253592797,0.03919297724863188
CLPT.OQ,2020-08-13T20:09:34Z,-0.025761883784457557,0.04360325555931159
CLPT.OQ,2020-05-13T20:17:50Z,-0.02194889483237779,0.056383146164624226
CLPT.OQ,2020-02-12T21:06:56Z,-0.019584597065259682,0.04437901144729974
CLPT.OQ,2019-11-12T21:20:44Z,-0.012726078842888197,0.0409486944132558
CLPT.OQ,2019-08-06T20:09:44Z,-0.04330200888393085,0.08739697558885652
CLPT.OQ,2019-05-13T20:09:36Z,-0.026463154816409432,0.06769009554654798
CLPT.OQ,2019-04-01T20:11:12Z,-0.055431903042061054,0.12877465118120923
CLPT.OQ,2018-11-13T21:15:28Z,-0.055644210893263914,0.08354590733970955
CLPT.OQ,2018-08-14T20:44:40Z,-0.07406617393705221,0.07453292857300889
CLPT.OQ,2018-05-15T22:00:00Z,-0.043492575053870525,0.049446712623750305
CLPT.OQ,2018-03-15T17:00:00Z,-0.07522037388985872,0.06930601021369127
CLPT.OQ,2017-11-06T23:00:00Z,-0.07130174008822647,0.09247264181190598
CLPT.OQ,2017-08-01T16:00:00Z,-0.060349633142322216,0.06541440333459009
CLPT.OQ,2017-04-27T17:00:00Z,-0.06508932476963349,0.09680595693644785
CLPT.OQ,2017-03-01T17:00:00Z,-0.13259884118077145,0.12155322467207566
CLPT.OQ,2016-11-04T16:00:00Z,-0.07895697000686026,0.07444052184007251
CLPT.OQ,2016-08-15T17:00:00Z,-0.07167384362255556,0.04129695681684788
ACCD.OQ,2021-05-05T23:03:16Z,-0.0023433459048482932,0.029245904895906893
ACCD.OQ,2021-01-07T21:05:00Z,-0.006761109654978139,0.015723434733287737
ACCD.OQ,2020-10-14T20:03:10Z,-0.00907080032237322,0.025657127653349685
IRTC.OQ,2021-05-06T20:06:49Z,-0.007131187728867879,0.019378544990854275
IRTC.OQ,2021-02-25T21:05:03Z,-0.0014207857510567616,0.012038566203099918
IRTC.OQ,2020-11-06T21:08:11Z,-0.0006366255613636657,0.010936339395116419
IRTC.OQ,2020-08-07T20:14:23Z,-0.006524959318219992,0.016661323974524307
IRTC.OQ,2020-05-07T20:05:15Z,-0.004140569310263812,0.030349685178543067
IRTC.OQ,2020-02-27T21:05:11Z,-0.009897257225143554,0.03461960650025949
IRTC.OQ,2019-11-05T21:07:56Z,-0.009711011367230373,0.029720674232007735
IRTC.OQ,2019-07-31T20:06:06Z,-0.005327395389065436,0.027202915442841334
IRTC.OQ,2019-05-07T20:03:11Z,-0.0042961175033480545,0.026522996986438226
IRTC.OQ,2019-02-12T21:05:14Z,-0.008066769071502758,0.02635706664966731
