Instrument,Original Announcement Date Time,e_p,b_p
BCC.N,2021-05-06T20:24:10Z,0.06338614249867824,0.42295151096420536
BCC.N,2021-02-22T21:05:00Z,0.01387594293340207,0.4540455510094053
BCC.N,2020-10-30T20:05:00Z,0.06594879879511444,0.5437356778246818
BCC.N,2020-07-31T20:15:00Z,0.022782760394251627,0.5278415423730538
BCC.N,2020-05-07T20:30:00Z,0.013088786174246483,0.793596708473731
BCC.N,2020-02-24T21:30:00Z,0.010287352342253517,0.4974556790332656
BCC.N,2019-11-07T13:11:42Z,0.021391284573772783,0.552145655666853
BCC.N,2019-08-05T10:18:33Z,0.025299878884819226,0.6677441083863072
BCC.N,2019-05-07T10:13:07Z,0.010919953023556778,0.7014370316648817
BCC.N,2019-02-26T11:06:36Z,-0.07785346654488194,0.7597421149536198
BCC.N,2018-11-06T11:05:54Z,0.009675476189041013,0.49259199149869176
BCC.N,2018-08-06T09:45:35Z,0.024069438351720995,0.39076049781878147
BCC.N,2018-05-04T23:00:00Z,0.024697176055737693,0.4483420686458466
BCC.N,2018-02-26T23:00:00Z,0.012428783383201287,0.4371653287160001
BCC.N,2017-10-31T17:00:00Z,0.023540305281883608,0.5559693553012176
BCC.N,2017-07-27T11:07:00Z,0.018910833067154437,0.6557314720678538
BCC.N,2017-05-03T17:00:00Z,0.009738453017342063,0.6871848984848044
BCC.N,2017-02-24T17:00:00Z,0.0046966615948742805,0.7736577245814044
BCC.N,2016-10-26T17:00:00Z,0.010140539116400775,0.6596918019524634
BCC.N,2016-07-28T17:00:00Z,0.02162081841208935,0.6907484913762904
CIT.N,2021-04-28T12:10:50Z,0.0592001766284386,1.0405660281996016
CIT.N,2021-01-26T13:12:31Z,-0.0010176662277929516,1.4693686904013843
CIT.N,2020-10-16T13:43:34Z,0.04754790852224187,3.0048672225334756
CIT.N,2020-07-21T10:42:48Z,-0.04786326404390814,2.557104689591703
CIT.N,2020-04-21T10:32:20Z,-0.3701334702128023,3.1443371602634462
CIT.N,2020-01-28T11:47:49Z,0.028018029500276362,1.345143051317975
CIT.N,2019-10-22T11:46:34Z,0.03328546311094375,1.3306027042634623
CIT.N,2019-07-23T10:58:35Z,0.02532325179048435,1.1043861213775195
CIT.N,2019-04-23T10:59:16Z,0.025032289307508542,1.1757175747500541
CIT.N,2019-01-29T11:30:15Z,0.0203660672604049,1.391128599162724
CIT.N,2018-10-23T10:30:22Z,0.022521766520214453,1.026804158316667
CIT.N,2018-07-24T10:30:13Z,0.018328304595501183,0.968043597149269
CIT.N,2018-04-24T17:00:00Z,0.014588658154079956,1.022980773530114
CIT.N,2018-01-30T17:00:00Z,-0.015134931872503202,1.0825035628646207
CIT.N,2017-10-24T11:41:00Z,0.03305857051551481,1.0727927644112623
CIT.N,2017-07-25T17:00:00Z,0.015871116441477977,0.7116377686095249
CIT.N,2017-04-24T11:30:00Z,0.020677785400547162,1.1683925745060701
CIT.N,2017-01-31T12:30:00Z,-0.13239804349285617,1.1598685493483905
CIT.N,2016-10-25T11:30:00Z,0.017934314710163095,1.5325315163353819
CIT.N,2016-07-28T12:06:00Z,0.002641221753026397,1.7283067589906436
MSCI.N,2021-04-27T10:45:00Z,0.005672665876532278,-0.013880030780321856
MSCI.N,2021-01-28T11:56:11Z,0.0042203291700258746,-0.011974403257971325
MSCI.N,2020-10-27T10:48:16Z,0.006111178062756793,-0.012955263177754184
MSCI.N,2020-07-28T10:45:00Z,0.004125397604191241,-0.011142153417357007
MSCI.N,2020-04-28T11:00:00Z,0.006029708993531209,-0.014423715222865192
MSCI.N,2020-01-30T12:03:57Z,0.005614291510518389,-0.003507771914173035
MSCI.N,2019-10-31T11:00:01Z,0.0074273198009303975,-0.008016861920722753
MSCI.N,2019-08-01T11:04:42Z,0.00621599431601542,-0.011463759363839657
MSCI.N,2019-05-02T11:03:00Z,0.010584692415850873,-0.018800730824931132
MSCI.N,2019-01-31T12:04:00Z,0.011721682058091551,-0.012828265799305174
MSCI.N,2018-11-01T11:04:55Z,0.007857437877841275,0.02401299056728576
MSCI.N,2018-08-02T11:03:00Z,0.007932825126177403,0.023522457145577113
MSCI.N,2018-05-03T17:00:00Z,0.008567279410165964,0.03136646156274348
MSCI.N,2018-02-01T17:00:00Z,0.005668178903879932,0.03518478930377851
MSCI.N,2017-11-02T17:00:00Z,0.00808830870977918,0.034224641110182565
MSCI.N,2017-08-02T12:11:37Z,0.008717637131764917,0.03295422596015778
MSCI.N,2017-05-03T23:41:00Z,0.008298472105232954,0.031718953336882925
MSCI.N,2017-02-02T17:00:00Z,0.009204216009930467,0.042832308070827343
MSCI.N,2016-10-27T17:00:00Z,0.008218560274142413,0.06943355867457222
MSCI.N,2016-07-28T17:00:00Z,0.008996924364541931,0.07190780746535401
FIS.N,2021-05-06T11:00:01Z,-0.004264014331572699,0.5539789128901152
FIS.N,2021-02-09T12:04:28Z,0.001184818219059649,0.5616494057657758
FIS.N,2020-10-29T11:05:57Z,0.00021894988486904882,0.5367665902507166
FIS.N,2020-08-04T11:00:00Z,0.0002286879916279157,0.5902918512319931
FIS.N,2020-05-07T11:00:00Z,0.00019959201959922208,0.6542227218423301
FIS.N,2020-02-13T12:00:00Z,-0.0018482827420036498,0.5783487263586105
FIS.N,2019-11-05T12:06:25Z,0.001887385897371401,0.6029217481895199
FIS.N,2019-08-06T11:00:00Z,0.0038763159331465812,0.2513312635874585
FIS.N,2019-04-30T11:08:46Z,0.0040523167175687816,0.2709576097098694
FIS.N,2019-02-12T12:07:43Z,0.008873293626474776,0.30416340400818737
FIS.N,2018-10-30T11:00:00Z,0.004293943172138246,0.28108598128782897
FIS.N,2018-07-31T11:07:44Z,0.006040322742217261,0.2974289108773867
FIS.N,2018-05-01T17:00:00Z,0.005706658708142371,0.32907353374700105
FIS.N,2018-02-06T17:00:00Z,0.029732258184824358,0.3409659715392438
FIS.N,2017-10-31T17:00:00Z,0.0019005260118473732,0.3216398682762038
FIS.N,2017-08-02T12:13:00Z,0.004923539553348779,0.35035057354081134
FIS.N,2017-05-02T12:00:00Z,0.004927895302159747,0.37734689763359675
FIS.N,2017-02-07T12:14:00Z,0.00833764451990678,0.3923526341469176
FIS.N,2016-11-01T17:00:00Z,0.00732603768968547,0.38257756821649364
FIS.N,2016-07-26T12:00:00Z,0.00503053125823897,0.39483434181401234
FMNB.OQ,2021-04-28T12:00:01Z,0.03079435095165701,0.7348565385279486
FMNB.OQ,2021-01-28T13:00:01Z,0.03028410666388306,0.9335541860267208
FMNB.OQ,2020-10-28T12:00:01Z,0.035320673995094864,1.1047841472779842
FMNB.OQ,2020-07-29T12:00:01Z,0.03294985107848133,0.9915538147813044
FMNB.OQ,2020-04-29T12:00:00Z,0.026232311722439262,0.9218718766057868
FMNB.OQ,2020-01-29T13:00:00Z,0.02142610022616735,0.6628449232655218
FMNB.OQ,2019-10-23T12:00:01Z,0.022849699654381904,0.7319267513389585
FMNB.OQ,2019-07-26T12:00:00Z,0.02071125863622841,0.6905167085407652
FMNB.OQ,2019-04-24T12:00:00Z,0.02188750211469006,0.7122336182292283
FMNB.OQ,2019-01-30T13:00:00Z,0.024544971998128107,0.7412660666070648
FMNB.OQ,2018-10-24T12:00:00Z,0.019115354841898916,0.588284267164917
FMNB.OQ,2018-07-18T12:00:00Z,0.018311408676540093,0.5614092359135933
FMNB.OQ,2018-04-18T17:00:00Z,0.02018145179882388,0.6301544695765303
FMNB.OQ,2018-01-31T17:00:00Z,0.012885370161905328,0.5958382228410832
FMNB.OQ,2017-10-25T17:00:00Z,0.014681206013901802,0.5837221009869635
FMNB.OQ,2017-07-26T17:00:00Z,0.014549045882807483,0.5775971215474571
FMNB.OQ,2017-04-19T21:05:00Z,0.014889074353740882,0.5614285546819029
FMNB.OQ,2017-01-27T17:00:00Z,0.013963352115658792,0.5551389305784645
FMNB.OQ,2016-10-20T17:00:00Z,0.018437869484821266,0.738876355692232
FMNB.OQ,2016-07-22T17:00:00Z,0.021187283075985896,0.8968340573903026
HSC.N,2021-05-04T11:04:25Z,9.965022964634767e-05,0.4871597085971753
HSC.N,2021-02-25T12:04:40Z,-0.004441432477338987,0.4631394982883568
HSC.N,2020-11-03T12:00:01Z,-0.008726718273919321,0.6508065409599477
HSC.N,2020-08-05T16:21:06Z,-0.009948083063929601,0.671067732274864
HSC.N,2020-05-08T11:00:15Z,0.0002567857147020675,1.2945879124333954
HSC.N,2020-02-21T12:00:11Z,0.021688104986925007,0.4099891635321789
HSC.N,2019-10-29T12:04:06Z,0.2860228008170755,0.46366663094524385
HSC.N,2019-07-31T11:28:54Z,0.003927464567892853,0.13666413272372913
HSC.N,2019-05-09T10:00:33Z,0.012820883876650957,0.17779816171077872
HSC.N,2019-02-21T12:26:33Z,0.028785202272923655,0.16818776201383745
HSC.N,2018-10-31T11:00:08Z,0.01423084540291469,0.11331603634967395
HSC.N,2018-08-02T11:11:31Z,0.02273763229516415,0.12564242013044694
HSC.N,2018-05-02T17:00:00Z,0.010718851365325953,0.11924300805428059
HSC.N,2018-02-22T17:00:00Z,-0.022265050632290003,0.11361214660892298
HSC.N,2017-11-08T17:00:00Z,0.00791185398171873,0.09938069196047299
HSC.N,2017-08-03T12:09:00Z,0.014745747208929337,0.11147918111324669
HSC.N,2017-05-03T12:00:00Z,0.008695879560935368,0.12289459125723258
HSC.N,2017-02-24T12:30:00Z,-0.014341795719649669,0.08831879201931084
HSC.N,2016-11-03T16:00:00Z,-0.04143380366424504,0.3151679665935482
HSC.N,2016-08-04T17:00:00Z,-0.04921341054979185,0.4894264559662752
KODK.N,2021-05-12T20:15:00Z,0.021041647119475558,0.16833317695580446
KODK.N,2021-03-16T20:44:02Z,0.023881187324038402,0.12259009493006379
KODK.N,2020-11-10T21:20:00Z,-0.6758159228225094,0.13215955824084627
KODK.N,2020-08-11T20:15:00Z,-0.10253683747215558,-0.30761051241646675
KODK.N,2020-05-12T20:15:00Z,-1.5352470670656575,-0.3308722127296676
KODK.N,2020-03-17T20:19:00Z,-0.33335358058301245,0.4925672310107199
KODK.N,2019-11-07T21:19:00Z,-0.08793032454544655,1.503608549727136
KODK.N,2019-08-08T20:15:00Z,1.899194419090845,1.6569502329823187
KODK.N,2019-05-09T20:15:00Z,-0.18081220741687914,1.43863625901256
KODK.N,2019-04-01T20:15:00Z,-0.17438718091361016,1.6796239003784557
KODK.N,2018-11-09T21:18:00Z,0.10583402119399452,-0.12095316707885087
KODK.N,2018-08-10T01:33:33Z,-0.006169518530514759,-0.01850855559154428
KODK.N,2018-05-09T17:00:00Z,-0.13149987009456582,0.0788999220567395
KODK.N,2018-03-15T17:00:00Z,0.9168665991529547,0.09092891892425997
KODK.N,2017-11-08T17:00:00Z,-0.16330668611545548,0.10246694030773677
KODK.N,2017-08-09T21:15:00Z,0.005175821983087192,0.14751092651798497
KODK.N,2017-05-09T17:00:00Z,0.004096785710273791,-0.23966196405101675
KODK.N,2017-03-07T17:00:00Z,0.010661551704989941,-0.08986165008491523
KODK.N,2016-11-09T17:00:00Z,0.025248060219148428,-0.09152421829441305
KODK.N,2016-08-09T17:00:00Z,0.010310790345463674,-0.10752681360269259
KALV.OQ,2021-03-11T11:30:00Z,-0.03684352444286534,0.21474333290171263
KALV.OQ,2020-12-10T12:00:02Z,-0.03382988017780365,0.2108445821939077
KALV.OQ,2020-09-14T11:00:00Z,-0.061525517776031165,0.423492871801265
KALV.OQ,2020-07-01T11:00:00Z,-0.033816911557843665,0.43016919453106356
KALV.OQ,2020-03-10T11:30:00Z,-0.03405016326344135,0.32890969781552803
KALV.OQ,2019-12-03T12:30:00Z,-0.03125856761038441,0.5178183213479011
KALV.OQ,2019-09-09T11:30:00Z,-0.025437489475849707,0.35312629332738926
KALV.OQ,2019-07-15T11:30:00Z,-0.0214929073254574,0.24386357833099906
KALV.OQ,2019-03-14T11:30:00Z,-0.01228770946514131,0.32313631920805
KALV.OQ,2018-12-14T12:30:00Z,-0.010175669371322936,0.32938801904732423
KALV.OQ,2018-09-14T11:30:00Z,-0.042701309101737195,0.22284480396035813
KALV.OQ,2018-07-30T22:45:02Z,-0.006326035802980512,0.26241012745605463
KALV.OQ,2018-03-16T17:00:00Z,-0.04648716307848579,0.25373429018459726
KALV.OQ,2017-12-14T17:00:00Z,-0.04032446404359764,0.2513525908565926
KALV.OQ,2017-09-14T23:00:00Z,-0.07007722023907798,0.38016323171093963
KALV.OQ,2017-07-27T17:00:00Z,-0.05776893330916591,0.43068238309762985
KALV.OQ,2017-03-16T17:00:00Z,-0.10955293823423215,0.49945190273740925
KALV.OQ,2016-08-12T17:00:00Z,-0.6060543899739903,2.9713980948439067
KALV.OQ,2016-05-12T17:00:00Z,-0.3786699840511248,2.468547734685333
DRNA.OQ,2021-05-06T20:27:11Z,-0.01535465669507528,0.06477190138108779
DRNA.OQ,2021-02-26T11:18:38Z,-0.022129890897197576,0.0833237028003213
DRNA.OQ,2020-11-05T21:23:14Z,-0.016311088330952295,0.11474274687479372
DRNA.OQ,2020-08-06T11:13:30Z,-0.016948280147125273,0.0863755089534573
DRNA.OQ,2020-05-07T20:33:53Z,-0.016601726714495755,0.13131543628263745
DRNA.OQ,2020-02-27T22:14:54Z,-0.02631446302476999,0.10095613057864555
DRNA.OQ,2019-11-07T21:05:00Z,-0.03136554736957844,0.13687867825294403
DRNA.OQ,2019-08-08T20:14:41Z,-0.022158666344187214,0.14883802872789872
DRNA.OQ,2019-05-09T20:09:25Z,-0.026151868548180496,0.1796133609991805
DRNA.OQ,2019-03-11T20:07:37Z,-0.02775257414863458,0.2992717942943377
DRNA.OQ,2018-11-05T21:05:00Z,-0.020548994448271383,0.16895119620508303
DRNA.OQ,2018-08-08T20:05:00Z,-0.05508566502450371,0.0997967910155237
DRNA.OQ,2018-05-14T17:00:00Z,-0.031479563079564475,0.1775860376667696
DRNA.OQ,2018-03-08T17:00:00Z,-0.04922748128713059,0.21677161410484763
DRNA.OQ,2017-11-02T17:00:00Z,-0.15972571397124027,-0.031529642347331646
DRNA.OQ,2017-08-10T21:05:00Z,-0.3639544367632747,0.20128162506669703
DRNA.OQ,2017-05-08T17:00:00Z,-0.20086207268934902,0.4114412247349112
DRNA.OQ,2017-03-30T17:00:00Z,-0.23460462416977668,0.6894585189550818
DRNA.OQ,2016-11-07T17:00:00Z,-0.11617039645213223,0.43540953049482856
DRNA.OQ,2016-08-04T17:00:00Z,-0.2512451123642381,1.044865731665588
PLYM.N,2021-05-07T11:00:00Z,-0.01358398795131553,0.484753106631895
PLYM.N,2021-02-26T12:03:38Z,-0.01620619218156697,0.5361287827974939
PLYM.N,2020-11-06T11:30:00Z,-0.023404733678708982,0.6723958988547903
PLYM.N,2020-08-06T10:30:00Z,-0.03776893121841753,0.578286408605206
PLYM.N,2020-05-08T10:30:00Z,-0.0460304858475168,0.6452902535152151
PLYM.N,2020-02-27T12:08:46Z,-0.02252561273248024,0.415278012678332
PLYM.N,2019-11-07T11:30:00Z,-0.02609544271824034,0.4376863817493172
PLYM.N,2019-08-08T10:30:00Z,-0.03828910602480297,0.2184239755386919
PLYM.N,2019-05-09T10:31:52Z,-0.07928185395152137,-0.18553841196043935
PLYM.N,2019-03-08T11:35:07Z,-0.08514262597669224,-0.19089249752974055
PLYM.N,2018-11-13T15:11:08Z,-0.07342219254763085,-0.0670141859218904
PLYM.N,2018-08-08T20:39:26Z,-0.13545603919862612,-0.27876842321647965
PLYM.N,2018-05-03T17:00:00Z,-0.07661489493554692,-0.10756871463200521
PLYM.N,2018-03-08T23:00:00Z,-0.07486290514421962,0.05813051364373906
PLYM.N,2017-11-09T17:00:00Z,-0.03862735821220889,0.1509520288673234
PLYM.N,2017-08-14T17:00:00Z,-0.017043951593853957,0.16732189925355506
JBSS.OQ,2021-04-28T20:10:00Z,0.014389865799709252,0.22601613378343413
JBSS.OQ,2021-01-27T21:07:00Z,0.02214547605353088,0.27174509305476036
JBSS.OQ,2020-10-26T20:10:00Z,0.01520226396367594,0.2649586591340051
JBSS.OQ,2020-08-19T20:03:40Z,0.010760914945278071,0.2499423666504004
JBSS.OQ,2020-04-29T20:10:00Z,0.015317201030835517,0.2767105941162405
JBSS.OQ,2020-01-29T21:10:00Z,0.016728370671647785,0.2193111334213919
JBSS.OQ,2019-10-28T20:03:21Z,0.01178813416507906,0.21344675857471407
JBSS.OQ,2019-08-21T20:09:01Z,0.012457408149184208,0.28149982524772177
JBSS.OQ,2019-05-01T20:04:52Z,0.012712369208775245,0.30075809285358895
JBSS.OQ,2019-01-30T21:07:57Z,0.017547900377550645,0.36356588732334216
JBSS.OQ,2018-10-30T20:10:00Z,0.008195396097158882,0.2746028368025775
JBSS.OQ,2018-08-22T20:12:27Z,0.006556668298753518,0.2830994154111056
JBSS.OQ,2018-05-03T17:00:00Z,0.01302983759809659,0.359620165784791
JBSS.OQ,2018-02-05T17:00:00Z,0.010540176275473335,0.3136717119193662
JBSS.OQ,2017-10-30T17:00:00Z,0.014173919815850599,0.289187134071244
JBSS.OQ,2017-08-23T17:00:00Z,0.009524410774195084,0.33353568652263055
JBSS.OQ,2017-05-03T06:58:00Z,0.0077912975899070815,0.27889057935538925
JBSS.OQ,2017-02-01T17:00:00Z,0.016356432243628448,0.27889208539832466
JBSS.OQ,2016-10-31T21:12:00Z,0.01750151108626951,0.4023542384160201
JBSS.OQ,2016-08-24T17:00:00Z,0.015234066273262362,0.5258610429269743
AMC.N,2021-05-06T21:00:22Z,-0.1233438477779183,-0.5024700688980852
AMC.N,2021-03-12T14:27:06Z,-2.776729899700649,-8.47022989387433
AMC.N,2020-11-02T21:24:29Z,-1.7591961309208572,-4.603080978025528
AMC.N,2020-08-06T20:38:19Z,-1.2539937888610169,-3.5202099340193262
AMC.N,2020-06-09T20:42:16Z,-6.606748100658705,-3.2604178928031287
AMC.N,2020-02-27T22:16:49Z,-0.017955160132355888,1.6149004024227052
AMC.N,2019-11-07T11:51:02Z,-0.04931634262950822,1.064891026158706
AMC.N,2019-08-08T11:33:18Z,0.050987962843271416,1.3676953352959302
AMC.N,2019-05-09T10:45:00Z,-0.08443196291016705,0.8452923475683775
AMC.N,2019-02-28T21:15:00Z,0.13420872382878263,1.0997877837786525
AMC.N,2018-11-08T21:43:11Z,-0.03839076248631173,0.4798462932676552
AMC.N,2018-08-01T11:00:00Z,0.010901942823400478,0.9675719795020703
AMC.N,2018-05-07T17:00:00Z,0.009836599560096169,1.1588848058004826
AMC.N,2018-03-01T17:00:00Z,-0.1418834095717484,1.0847612919935554
AMC.N,2017-11-06T17:00:00Z,-0.022189762286165725,1.2602953512039605
AMC.N,2017-08-04T17:00:00Z,-0.059266332845011885,0.8319112726544869
AMC.N,2017-05-08T17:00:00Z,0.002041141301343329,0.6321949194886832
AMC.N,2017-02-28T17:00:00Z,0.008443188507485466,0.5859595554623367
AMC.N,2016-11-07T17:00:00Z,0.010046794804216518,0.5171877779650795
AMC.N,2016-08-01T11:45:00Z,0.00890856900127291,0.5775965700284562
AVYA.N,2021-05-06T11:00:01Z,-0.025087155947866743,0.1258609857723484
AVYA.N,2021-02-09T11:45:00Z,-0.003116404704370442,0.16205304462726297
AVYA.N,2020-11-18T12:00:01Z,0.02369983829448653,0.18643872791662736
AVYA.N,2020-08-10T11:00:00Z,0.008787326886233283,0.2060139969994692
AVYA.N,2020-05-11T11:00:01Z,-0.8933343342866268,0.27119078005129743
AVYA.N,2020-02-10T12:00:00Z,-0.03598061842821313,0.7416005242703928
AVYA.N,2019-11-20T12:02:52Z,-0.026411432844449773,1.1444954232594902
AVYA.N,2019-08-13T20:11:25Z,-0.47942760507294524,1.1133626847665552
AVYA.N,2019-05-09T11:32:44Z,-0.006976583441869791,1.1457696652609235
AVYA.N,2019-02-11T12:39:18Z,0.005584072881898467,1.3228048204675036
AVYA.N,2018-12-04T13:09:32Z,0.11008858894115141,0.8425063280533639
AVYA.N,2018-08-09T17:00:00Z,-0.03991417096451102,0.7792334740571583
AVYA.N,2018-05-10T17:00:00Z,-0.05285866428889029,0.7139985730099334
AVYA.N,2018-03-01T17:00:00Z,0.36944978861956346,0.21501332772840553
COLB.OQ,2021-04-29T13:00:16Z,0.01672403484933475,0.7359710800501387
COLB.OQ,2021-01-28T14:00:28Z,0.022591629514923838,0.9132374961797987
COLB.OQ,2020-10-29T13:00:23Z,0.026093249978387148,1.347681527451147
COLB.OQ,2020-07-23T13:00:21Z,0.017964180876949717,1.122301639066478
COLB.OQ,2020-04-30T13:00:23Z,0.007495998327057074,1.1539854571785377
COLB.OQ,2020-01-23T14:00:22Z,0.015606520614403594,0.7359668903636971
COLB.OQ,2019-10-24T13:00:17Z,0.018714361236801914,0.8031236041843708
COLB.OQ,2019-07-25T13:00:31Z,0.019293962051119565,0.8017436723956421
COLB.OQ,2019-04-25T13:00:25Z,0.018909304615197894,0.8696323198369399
COLB.OQ,2019-01-24T14:00:08Z,0.016651716929126214,0.7649539741399308
COLB.OQ,2018-10-25T13:00:24Z,0.01616183659401214,0.6975013007382258
COLB.OQ,2018-07-26T17:00:00Z,0.013779467520654867,0.6559505262489548
COLB.OQ,2018-04-26T17:00:00Z,0.01287303346963575,0.6342973711904808
COLB.OQ,2018-01-25T17:00:00Z,0.006133538758461766,0.7689784712259553
COLB.OQ,2017-10-26T17:00:00Z,0.01635642242606545,0.5403578506033988
COLB.OQ,2017-07-27T14:00:00Z,0.011514049186676225,0.5579879419710004
COLB.OQ,2017-04-27T23:30:28Z,0.012663746764314684,0.5608049164777035
COLB.OQ,2017-01-26T13:00:00Z,0.011663015845456818,0.48154188562875244
COLB.OQ,2016-10-27T17:00:00Z,0.014245949339260254,0.6710295978998929
COLB.OQ,2016-07-29T01:00:00Z,0.015374507877434506,0.7818844042515322
ALRM.OQ,2021-05-04T21:21:50Z,0.0034574109058236936,0.1278754780347405
ALRM.OQ,2021-02-25T21:02:00Z,0.003142711987210419,0.09206549868113284
ALRM.OQ,2020-11-05T21:02:00Z,0.013299004814616776,0.16169178018649302
ALRM.OQ,2020-08-05T20:02:00Z,0.005388935566171713,0.12469638589018679
ALRM.OQ,2020-05-07T20:05:01Z,0.004643186310320548,0.1930747266742761
ALRM.OQ,2020-02-25T21:05:00Z,0.006228885709302419,0.1699508577981676
ALRM.OQ,2019-11-05T21:05:01Z,0.007822462723513494,0.14865155477177147
ALRM.OQ,2019-08-08T20:07:40Z,0.005335279647680145,0.1208242062746747
ALRM.OQ,2019-05-09T20:07:17Z,0.002881326700328545,0.09353790616418403
ALRM.OQ,2019-02-28T21:05:16Z,0.0031770843472207016,0.11125566631268416
ALRM.OQ,2018-11-07T21:05:19Z,-0.002795017457672831,0.09670095618946196
ALRM.OQ,2018-08-07T20:45:59Z,0.005619596036855114,0.13938923088136018
ALRM.OQ,2018-05-03T17:00:00Z,0.005900488087946917,0.14047225531900873
ALRM.OQ,2018-02-27T17:00:00Z,0.00018038262113397575,0.1308347181643619
ALRM.OQ,2017-11-08T17:00:00Z,0.007154044108043327,0.10894978453048111
ALRM.OQ,2017-08-08T21:05:00Z,0.005612658484257015,0.12027141587269044
ALRM.OQ,2017-05-09T21:05:00Z,0.0027840520317772618,0.13945352473335804
ALRM.OQ,2017-03-15T17:00:00Z,0.0023244085904948054,0.14947572916057197
ALRM.OQ,2016-11-14T17:00:00Z,0.001946893765024504,0.13994248084790017
ALRM.OQ,2016-08-15T13:40:00Z,0.0016013331392975175,0.15198714139109126
SAM.N,2021-04-22T20:30:35Z,0.0045792507138219946,0.07217824152431307
SAM.N,2021-02-17T21:40:35Z,0.002628006013397314,0.07701705857238891
SAM.N,2020-10-22T20:28:38Z,0.007512260715269769,0.08590076728907406
SAM.N,2020-07-23T20:33:12Z,0.008703839120236331,0.12050796283389419
SAM.N,2020-04-22T20:34:39Z,0.004189857985522676,0.17549031428552017
SAM.N,2020-02-19T21:30:55Z,0.0029972271795371923,0.1613987419256293
SAM.N,2019-10-29T21:19:34Z,0.010406477788603504,0.1686779854464943
SAM.N,2019-07-25T20:47:18Z,0.006263312034275991,0.11862717077243497
SAM.N,2019-04-24T20:36:21Z,0.0068915453087584795,0.1438446729469238
SAM.N,2019-02-20T21:42:47Z,0.007772489917234062,0.16586969129492032
SAM.N,2018-10-25T20:36:36Z,0.011124633611460273,0.12861610805421209
SAM.N,2018-07-26T20:37:38Z,0.00660905889918703,0.12551030978210728
SAM.N,2018-04-25T23:00:00Z,0.004147126392228301,0.19584817834530294
SAM.N,2018-02-21T23:00:00Z,0.01351007011379305,0.18843488966915772
SAM.N,2017-10-26T23:00:00Z,0.01784931164424273,0.22072632892906924
SAM.N,2017-07-27T21:33:52Z,0.017758808058916355,0.25854538691968737
SAM.N,2017-04-26T17:00:00Z,0.0031541032162616988,0.24182624326390606
SAM.N,2017-02-22T17:00:00Z,0.010340958699365145,0.20941801278250885
SAM.N,2016-10-20T17:00:00Z,0.016578594895694434,0.23794696530513704
SAM.N,2016-07-21T17:00:00Z,0.012946897826322813,0.20153785910205824
CLPT.OQ,2021-05-11T20:12:55Z,-0.005807480669513535,0.10064011615703086
CLPT.OQ,2021-03-04T21:08:23Z,-0.005839705112238975,0.008774905446816661
CLPT.OQ,2020-11-10T21:08:45Z,-0.017116708487320303,0.0017194759548773086
CLPT.OQ,2020-08-13T20:09:34Z,-0.030120040240657946,0.0242953264418611
CLPT.OQ,2020-05-13T20:17:50Z,-0.03705315147498497,0.04976229227725159
CLPT.OQ,2020-02-12T21:06:56Z,-0.02250394828469062,0.06272049384670574
CLPT.OQ,2019-11-12T21:20:44Z,-0.014803364030544558,0.07919901524130193
CLPT.OQ,2019-08-06T20:09:44Z,-0.04377784182585543,0.19503402032689912
CLPT.OQ,2019-05-13T20:09:36Z,-0.03451411388276423,0.012514368570050765
CLPT.OQ,2019-04-01T20:11:12Z,-0.07040591160207083,0.08734705588333762
CLPT.OQ,2018-11-13T21:15:28Z,-0.06487457024020213,0.11323562507365006
CLPT.OQ,2018-08-14T20:44:40Z,-0.07953077261194809,0.15085149080550572
CLPT.OQ,2018-05-15T22:00:00Z,-0.04649845745537092,0.13458275029153471
CLPT.OQ,2018-03-15T17:00:00Z,-0.07277831620587182,0.2037802503079543
CLPT.OQ,2017-11-06T23:00:00Z,-0.057471880259674084,0.293515079732378
CLPT.OQ,2017-08-01T16:00:00Z,-0.052395999621174465,0.22291990158587316
CLPT.OQ,2017-04-27T17:00:00Z,-0.09142591782734112,-0.12175000110435247
CLPT.OQ,2017-03-01T17:00:00Z,-0.13692675992215436,-0.06159029417727666
CLPT.OQ,2016-11-04T16:00:00Z,-0.11782173855684176,0.02641143293315465
CLPT.OQ,2016-08-15T17:00:00Z,-0.07852123935776607,-0.174698922126117
ACCD.OQ,2021-05-05T23:03:16Z,-0.0019217684955767594,0.15893342635615432
ACCD.OQ,2021-01-07T21:05:00Z,-0.005794443011682603,0.1355773964252608
ACCD.OQ,2020-10-14T20:03:10Z,-0.009282326659608965,0.11600885307511032
IRTC.OQ,2021-05-06T20:06:49Z,-0.006830515055471862,0.076119954165108
IRTC.OQ,2021-02-25T21:05:03Z,-0.0014091954676608608,0.049880642637919595
IRTC.OQ,2020-11-06T21:08:11Z,-0.000680714070987074,0.04869150515125971
IRTC.OQ,2020-08-07T20:14:23Z,-0.006521802498355773,0.037638621983220134
IRTC.OQ,2020-05-07T20:05:15Z,-0.004157751600625274,0.05732193290582955
IRTC.OQ,2020-02-27T21:05:11Z,-0.009542939193491511,0.0746936331359244
IRTC.OQ,2019-11-05T21:07:56Z,-0.00934576465363599,0.07284567064662371
IRTC.OQ,2019-07-31T20:06:06Z,-0.0054936940499308844,0.024898599569141297
IRTC.OQ,2019-05-07T20:03:11Z,-0.004468727650656671,0.02693315696649717
IRTC.OQ,2019-02-12T21:05:14Z,-0.010005602093223239,0.031030996153374575
